mysql root@(none):covid_data> Select `County_ID`, `College_ID`, `Name`  From `College`;
+-----------+------------+-------------------------------------------------------------------------------+
| County_ID | College_ID | Name                                                                          |
| 16027     | 41086      | Northwest Nazarene University                                                 |
| 16057     | 41087      | University of Idaho                                                           |
| 17161     | 41088      | Augustana College                                                             |
| 17089     | 41089      | Aurora University                                                             |
| 17043     | 41090      | Benedictine University                                                        |
| 17117     | 41091      | Blackburn College                                                             |
| 17143     | 41092      | Bradley University                                                            |
| 17031     | 41093      | Chicago State University                                                      |
| 17031     | 41094      | Columbia College Chicago                                                      |
| 17031     | 41095      | Concordia University Chicago                                                  |
| 17031     | 41096      | DePaul University                                                             |
| 17031     | 41097      | Dominican University                                                          |
| 17029     | 41098      | Eastern Illinois University                                                   |
| 17043     | 41099      | Elmhurst University                                                           |
| 17203     | 41100      | Eureka College                                                                |
| 17031     | 41101      | Governors State University                                                    |
| 17005     | 41102      | Greenville University                                                         |
| 17137     | 41103      | Illinois College                                                              |
| 17031     | 41104      | Illinois Institute of Technology                                              |
| 17113     | 41105      | Illinois State University                                                     |
| 17113     | 41106      | Illinois Wesleyan University                                                  |
| 17027     | 41107      | Kaskaskia College                                                             |
| 17095     | 41108      | Knox College                                                                  |
| 17097     | 41109      | Lake Forest College                                                           |
| 17029     | 41110      | Lake Land College                                                             |
| 17197     | 41111      | Lewis University                                                              |
| 17031     | 41112      | Loyola University Chicago                                                     |
| 17163     | 41113      | McKendree University                                                          |
| 17043     | 41114      | Midwestern University at Downers Grove                                        |
| 17115     | 41115      | Millikin University                                                           |
| 17187     | 41116      | Monmouth College                                                              |
| 17031     | 41117      | Moody Bible Institute                                                         |
| 17043     | 41118      | North Central College                                                         |
| 17031     | 41119      | North Park University                                                         |
| 17031     | 41120      | Northeastern Illinois University                                              |
| 17037     | 41121      | Northern Illinois University                                                  |
| 17031     | 41122      | Northwestern University                                                       |
| 17091     | 41123      | Olivet Nazarene University                                                    |
| 17019     | 41124      | Parkland College                                                              |
| 17083     | 41125      | Principia College                                                             |
| 17001     | 41126      | Quincy University                                                             |
| 17201     | 41127      | Rockford University                                                           |
| 17031     | 41128      | Saint Xavier University                                                       |
| 17031     | 41129      | School of the Art Institute of Chicago                                        |
| 17165     | 41130      | Southeastern Illinois College                                                 |
| 17077     | 41131      | Southern Illinois University Carbondale                                       |
| 17119     | 41132      | Southern Illinois University Edwardsville                                     |
| 17163     | 41133      | Southwestern Illinois College                                                 |
| 17031     | 41134      | University of Chicago                                                         |
| 17167     | 41135      | University of Illinois Springfield                                            |
| 17019     | 41136      | University of Illinois Urbana-Champaign                                       |
| 17031     | 41137      | University of Illinois at Chicago                                             |
| 17109     | 41138      | Western Illinois University                                                   |
| 17043     | 41139      | Wheaton College                                                               |
| 18095     | 41140      | Anderson University                                                           |
| 18035     | 41141      | Ball State University                                                         |
| 18097     | 41142      | Butler University                                                             |
| 18133     | 41143      | DePauw University                                                             |
| 18177     | 41144      | Earlham College                                                               |
| 18081     | 41145      | Franklin College                                                              |
| 18039     | 41146      | Goshen College                                                                |
| 18085     | 41147      | Grace College and Theological Seminary                                        |
| 18077     | 41148      | Hanover College                                                               |
| 18167     | 41149      | Indiana State University                                                      |
| 18105     | 41150      | Indiana University Bloomington                                                |
| 18177     | 41151      | Indiana University East                                                       |
| 18067     | 41152      | Indiana University Kokomo                                                     |
| 18089     | 41153      | Indiana University Northwest                                                  |
| 18141     | 41154      | Indiana University South Bend                                                 |
| 18043     | 41155      | Indiana University Southeast                                                  |
| 18097     | 41156      | Indiana University-Purdue University Indianapolis                             |
| 18097     | 41157      | Ivy Tech Community College System                                             |
| 18169     | 41158      | Manchester University                                                         |
| 18097     | 41159      | Marian University                                                             |
| 18051     | 41160      | Oakland City University                                                       |
| 18157     | 41161      | Purdue University                                                             |
| 18095     | 41162      | Purdue University - Purdue Polytechnic Anderson                               |
| 18005     | 41163      | Purdue University - Purdue Polytechnic Columbus                               |
| 18097     | 41164      | Purdue University - Purdue Polytechnic Indianapolis                           |
| 18067     | 41165      | Purdue University - Purdue Polytechnic Kokomo                                 |
| 18157     | 41166      | Purdue University - Purdue Polytechnic Lafayette                              |
| 18043     | 41167      | Purdue University - Purdue Polytechnic New Albany                             |
| 18177     | 41168      | Purdue University - Purdue Polytechnic Richmond                               |
| 18141     | 41169      | Purdue University - Purdue Polytechnic South Bend                             |
| 18083     | 41170      | Purdue University - Purdue Polytechnic Vincennes                              |
| 18003     | 41171      | Purdue University Fort Wayne                                                  |
| 18089     | 41172      | Purdue University Northwest                                                   |
| 18167     | 41173      | Rose-Hulman Institute of Technology                                           |
| 18141     | 41174      | Saint Mary's College                                                          |
| 18053     | 41175      | Taylor University                                                             |
| 18151     | 41176      | Trine University                                                              |
| 18163     | 41177      | University of Evansville                                                      |
| 18097     | 41178      | University of Indianapolis                                                    |
| 18141     | 41179      | University of Notre Dame                                                      |
| 18163     | 41180      | University of Southern Indiana                                                |
| 18127     | 41181      | Valparaiso University                                                         |
| 18083     | 41182      | Vincennes University                                                          |
| 18107     | 41183      | Wabash College                                                                |
| 19021     | 41184      | Buena Vista University                                                        |
| 19125     | 41185      | Central College                                                               |
| 19061     | 41186      | Clarke University                                                             |
| 19113     | 41187      | Coe College                                                                   |
| 19113     | 41188      | Cornell College                                                               |
| 19167     | 41189      | Dordt University                                                              |
| 19153     | 41190      | Drake University                                                              |
| 19163     | 41191      | Eastern Iowa Community College District                                       |
| 19083     | 41192      | Ellsworth Community College                                                   |
| 19053     | 41193      | Graceland University                                                          |
| 19153     | 41194      | Grand View University                                                         |
| 19157     | 41195      | Grinnell College                                                              |
| 19013     | 41196      | Hawkeye Community College                                                     |
| 19169     | 41197      | Iowa State University                                                         |
| 19087     | 41198      | Iowa Wesleyan University                                                      |
| 19061     | 41199      | Loras College                                                                 |
| 19191     | 41200      | Luther College                                                                |
| 19127     | 41201      | Marshalltown Community College                                                |
| 19193     | 41202      | Morningside College                                                           |
| 19167     | 41203      | Northwestern College                                                          |
| 19163     | 41204      | Saint Ambrose University                                                      |
| 19181     | 41205      | Simpson College                                                               |
| 19061     | 41206      | University of Dubuque                                                         |
| 19103     | 41207      | University of Iowa                                                            |
| 19013     | 41208      | University of Northern Iowa                                                   |
| 19065     | 41209      | Upper Iowa University                                                         |
| 19017     | 41210      | Wartburg College                                                              |
| 19123     | 41211      | William Penn University                                                       |
| 20001     | 41212      | Allen County Community College                                                |
| 20045     | 41213      | Baker University                                                              |
| 20005     | 41214      | Benedictine College                                                           |
| 20113     | 41215      | Bethany College (Kan.)                                                        |
| 20079     | 41216      | Bethel College                                                                |
| 20015     | 41217      | Butler Community College                                                      |
| 20113     | 41218      | Central Christian College                                                     |
| 20057     | 41219      | Dodge City Community College                                                  |
| 20111     | 41220      | Emporia State University                                                      |
| 20111     | 41221      | Flint Hills Technical College                                                 |
| 20051     | 41222      | Fort Hays State University                                                    |
| 20045     | 41223      | Haskell Indian Nations University                                             |
| 20079     | 41224      | Hesston College                                                               |
| 20155     | 41225      | Hutchinson Community College                                                  |
| 20091     | 41226      | Johnson County Community College                                              |
| 20161     | 41227      | Kansas State University                                                       |
| 20169     | 41228      | Kansas Wesleyan University                                                    |
| 20099     | 41229      | Labette Community College                                                     |
| 20173     | 41230      | Newman University                                                             |
| 20037     | 41231      | Pittsburg State University                                                    |
| 20035     | 41232      | Southwestern College                                                          |
| 20159     | 41233      | Sterling College                                                              |
| 20045     | 41234      | University of Kansas                                                          |
| 20103     | 41235      | University of Saint Mary                                                      |
| 20177     | 41236      | Washburn University                                                           |
| 20173     | 41237      | Wichita State University                                                      |
| 21119     | 41238      | Alice Lloyd College                                                           |
| 21113     | 41239      | Asbury Theological Seminary                                                   |
| 21113     | 41240      | Asbury University                                                             |
| 21019     | 41241      | Ashland Community and Technical College                                       |
| 21015     | 41242      | Beckfield College                                                             |
| 21111     | 41243      | Bellarmine University                                                         |
| 21151     | 41244      | Berea College                                                                 |
| 21071     | 41245      | Big Sandy Community and Technical College                                     |
| 21067     | 41246      | Bluegrass Community and Technical College                                     |
| 21059     | 41247      | Brescia University                                                            |
| 21217     | 41248      | Campbellsville University                                                     |
| 21021     | 41249      | Centre College                                                                |
| 21013     | 41250      | Clear Creek Baptist Bible College                                             |
| 21151     | 41251      | Eastern Kentucky University                                                   |
| 21093     | 41252      | Elizabethtown Community and Technical College                                 |
| 21131     | 41253      | Frontier Nursing University                                                   |
| 21193     | 41254      | Galen College of Nursing-ARH                                                  |
| 21111     | 41255      | Galen College of Nursing-Louisville                                           |
| 21015     | 41256      | Gateway Community and Technical College                                       |
| 21209     | 41257      | Georgetown College                                                            |
| 21193     | 41258      | Hazard Community and Technical College                                        |
| 21101     | 41259      | Henderson Community College                                                   |
| 21047     | 41260      | Hopkinsville Community College                                                |
| 21111     | 41261      | Jefferson Community and Technical College                                     |
| 21043     | 41262      | Kentucky Christian University                                                 |
| 21073     | 41263      | Kentucky State University                                                     |
| 21059     | 41264      | Kentucky Wesleyan College                                                     |
| 21067     | 41265      | Lexington Healing Arts Academy                                                |
| 21067     | 41266      | Lexington Theological Seminary                                                |
| 21001     | 41267      | Lindsey Wilson College                                                        |
| 21107     | 41268      | Madisonville Community College                                                |
| 21161     | 41269      | Maysville Community and Technical College                                     |
| 21111     | 41270      | MedQuest College                                                              |
| 21239     | 41271      | Midway University                                                             |
| 21205     | 41272      | Morehead State University                                                     |
| 21035     | 41273      | Murray State University                                                       |
| 21037     | 41274      | Northern Kentucky University                                                  |
| 21059     | 41275      | Owensboro Community and Technical College                                     |
| 21067     | 41276      | Paul Mitchell the School-Lexington                                            |
| 21111     | 41277      | Simmons College of Kentucky                                                   |
| 21199     | 41278      | Somerset Community College                                                    |
| 21227     | 41279      | Southcentral Kentucky Community and Technical College                         |
| 21095     | 41280      | Southeast Kentucky Community and Technical College                            |
| 21111     | 41281      | Spalding University                                                           |
| 21111     | 41282      | Sullivan University                                                           |
| 21111     | 41283      | The Southern Baptist Theological Seminary                                     |
| 21117     | 41284      | Thomas More University                                                        |
| 21067     | 41285      | Transylvania University                                                       |
| 21121     | 41286      | Union College                                                                 |
| 21067     | 41287      | University of Kentucky                                                        |
| 21111     | 41288      | University of Louisville                                                      |
| 21195     | 41289      | University of Pikeville                                                       |
| 21235     | 41290      | University of the Cumberlands                                                 |
| 21145     | 41291      | West Kentucky Community and Technical College                                 |
| 21227     | 41292      | Western Kentucky University                                                   |
| 22033     | 41293      | Baton Rouge Community College                                                 |
| 22015     | 41294      | Bossier Parish Community College                                              |
| 22017     | 41295      | Centenary College of Louisiana                                                |
| 22079     | 41296      | Central Louisiana Technical Community College                                 |
| 22071     | 41297      | Delgado Community College                                                     |
| 22071     | 41298      | Dillard University                                                            |
| 22109     | 41299      | Fletcher Technical Community College                                          |
| 22033     | 41300      | Franciscan Missionaries of Our Lady University                                |
| 22061     | 41301      | Grambling State University                                                    |
| 22079     | 41302      | Louisiana College                                                             |
| 22073     | 41303      | Louisiana Delta Community College                                             |
| 22033     | 41304      | Louisiana State University                                                    |
| 22079     | 41305      | Louisiana State University Alexandria                                         |
| 22001     | 41306      | Louisiana State University Eunice                                             |
| 22071     | 41307      | Louisiana State University Health Sciences Center, New Orleans                |
| 22017     | 41308      | Louisiana State University Health Sciences Center, Shreveport                 |
| 22017     | 41309      | Louisiana State University Shreveport                                         |
| 22061     | 41310      | Louisiana Tech University                                                     |
| 22071     | 41311      | Loyola University New Orleans                                                 |
| 22019     | 41312      | McNeese State University                                                      |
| 22071     | 41313      | New Orleans Baptist Theological Seminary                                      |
| 22057     | 41314      | Nicholls State University                                                     |
| 22103     | 41315      | Northshore Technical Community College                                        |
| 22119     | 41316      | Northwest Louisiana Technical College                                         |
| 22069     | 41317      | Northwestern State University of Louisiana                                    |
| 22087     | 41318      | Nunez Community College                                                       |
| 22005     | 41319      | River Parishes Community College                                              |
| 22019     | 41320      | SOWELA Technical Community College                                            |
| 22103     | 41321      | Saint Joseph Seminary College                                                 |
| 22055     | 41322      | South Louisiana Community College                                             |
| 22105     | 41323      | Southeastern Louisiana University                                             |
| 22033     | 41324      | Southern University Law Center                                                |
| 22033     | 41325      | Southern University and A&M College                                           |
| 22071     | 41326      | Southern University at New Orleans                                            |
| 22017     | 41327      | Southern University at Shreveport                                             |
| 22071     | 41328      | Tulane University of Louisiana                                                |
| 22071     | 41329      | University of Holy Cross                                                      |
| 22073     | 41330      | University of Louisiana Monroe                                                |
| 22055     | 41331      | University of Louisiana at Lafayette                                          |
| 22071     | 41332      | University of New Orleans                                                     |
| 22071     | 41333      | Xavier University of Louisiana                                                |
| 23001     | 41334      | Bates College                                                                 |
| 23005     | 41335      | Bowdoin College                                                               |
| 23011     | 41336      | Colby College                                                                 |
| 23019     | 41337      | Husson University                                                             |
| 23009     | 41338      | Maine Maritime Academy                                                        |
| 23005     | 41339      | Saint Joseph's College of Maine                                               |
| 23011     | 41340      | Thomas College                                                                |
| 23019     | 41341      | University of Maine                                                           |
| 23007     | 41342      | University of Maine Farmington                                                |
| 23011     | 41343      | University of Maine at Augusta                                                |
| 23003     | 41344      | University of Maine at Fort Kent                                              |
| 23029     | 41345      | University of Maine at Machias                                                |
| 23003     | 41346      | University of Maine at Presque Isle                                           |
| 23031     | 41347      | University of New England                                                     |
| 23005     | 41348      | University of Southern Maine                                                  |
| 24033     | 41349      | Bowie State University                                                        |
| 24510     | 41350      | Coppin State University                                                       |
| 24001     | 41351      | Frostburg State University                                                    |
| 24510     | 41352      | Goucher College                                                               |
| 24021     | 41353      | Hood College                                                                  |
| 24510     | 41354      | Johns Hopkins University                                                      |
| 24005     | 41355      | Loyola University Maryland                                                    |
| 24013     | 41356      | McDaniel College                                                              |
| 24510     | 41357      | Morgan State University                                                       |
| 24021     | 41358      | Mount St. Mary's University                                                   |
| 24510     | 41359      | Notre Dame of Maryland University                                             |
| 24045     | 41360      | Salisbury University                                                          |
| 24037     | 41361      | St. Mary's College of Maryland                                                |
| 24005     | 41362      | Stevenson University                                                          |
| 24005     | 41363      | Towson University                                                             |
| 24003     | 41364      | United States Naval Academy                                                   |
| 24005     | 41365      | University of Baltimore                                                       |
| 24039     | 41366      | University of Maryland Eastern Shore                                          |
| 24005     | 41367      | University of Maryland, Baltimore                                             |
| 24005     | 41368      | University of Maryland, Baltimore County                                      |
| 24033     | 41369      | University of Maryland, College Park                                          |
| 24029     | 41370      | Washington College                                                            |
| 25013     | 41371      | American International College                                                |
| 25015     | 41372      | Amherst College                                                               |
| 25027     | 41373      | Anna Maria College                                                            |
| 25027     | 41374      | Assumption College                                                            |
| 25021     | 41375      | Babson College                                                                |
| 25013     | 41376      | Bay Path University                                                           |
| 25027     | 41377      | Becker College                                                                |
| 25017     | 41378      | Bentley University                                                            |
| 25017     | 41379      | Boston College                                                                |
| 25025     | 41380      | Boston University                                                             |
| 25017     | 41381      | Brandeis University                                                           |
| 25023     | 41382      | Bridgewater State University                                                  |
| 25027     | 41383      | Clark University                                                              |
| 25013     | 41384      | College of Our Lady of the Elms                                               |
| 25027     | 41385      | College of the Holy Cross                                                     |
| 25021     | 41386      | Curry College                                                                 |
| 25021     | 41387      | Dean College                                                                  |
| 25021     | 41388      | Eastern Nazarene College                                                      |
| 25025     | 41389      | Emerson College                                                               |
| 25025     | 41390      | Emmanuel College                                                              |
| 25009     | 41391      | Endicott College                                                              |
| 25027     | 41392      | Fitchburg State University                                                    |
| 25017     | 41393      | Framingham State University                                                   |
| 25021     | 41394      | Franklin W Olin College of Engineering                                        |
| 25009     | 41395      | Gordon College                                                                |
| 25015     | 41396      | Hampshire College                                                             |
| 25017     | 41397      | Harvard University                                                            |
| 25017     | 41398      | Hebrew College                                                                |
| 25017     | 41399      | Lasell University                                                             |
| 25017     | 41400      | Lesley University                                                             |
| 25025     | 41401      | Massachusetts College of Art and Design                                       |
| 25003     | 41402      | Massachusetts College of Liberal Arts                                         |
| 25025     | 41403      | Massachusetts College of Pharmacy and Health Sciences                         |
| 25017     | 41404      | Massachusetts Institute of Technology                                         |
| 25001     | 41405      | Massachusetts Maritime Academy                                                |
| 25009     | 41406      | Merrimack College                                                             |
| 25015     | 41407      | Mount Holyoke College                                                         |
| 25027     | 41408      | Nichols College                                                               |
| 25025     | 41409      | Northeastern University                                                       |
| 25025     | 41410      | Pine Manor College                                                            |
| 25017     | 41411      | Regis College                                                                 |
| 25009     | 41412      | Salem State University                                                        |
| 25025     | 41413      | Simmons University                                                            |
| 25015     | 41414      | Smith College                                                                 |
| 25013     | 41415      | Springfield College                                                           |
| 25005     | 41416      | Stonehill College                                                             |
| 25025     | 41417      | Suffolk University                                                            |
| 25017     | 41418      | Tufts University                                                              |
| 25015     | 41419      | University of Massachusetts Amherst                                           |
| 25025     | 41420      | University of Massachusetts Boston                                            |
| 25005     | 41421      | University of Massachusetts Dartmouth                                         |
| 25017     | 41422      | University of Massachusetts Lowell                                            |
| 25027     | 41423      | University of Massachusetts Medical School                                    |
| 25021     | 41424      | Wellesley College                                                             |
| 25025     | 41425      | Wentworth Institute of Technology                                             |
| 25013     | 41426      | Western New England University                                                |
| 25013     | 41427      | Westfield State University                                                    |
| 25005     | 41428      | Wheaton College                                                               |
| 25003     | 41429      | Williams College                                                              |
| 25027     | 41430      | Worcester Polytechnic Institute                                               |
| 25027     | 41431      | Worcester State University                                                    |
| 26091     | 41432      | Adrian College                                                                |
| 26025     | 41433      | Albion College                                                                |
| 26057     | 41434      | Alma College                                                                  |
| 26007     | 41435      | Alpena Community College                                                      |
| 26021     | 41436      | Andrews University                                                            |
| 26081     | 41437      | Aquinas College                                                               |
| 26041     | 41438      | Bay College                                                                   |
| 26033     | 41439      | Bay Mills Community College                                                   |
| 26081     | 41440      | Calvin University                                                             |
| 26073     | 41441      | Central Michigan University                                                   |
| 26093     | 41442      | Cleary University                                                             |
| 26161     | 41443      | Concordia University Ann Arbor                                                |
| 26081     | 41444      | Cornerstone University                                                        |
| 26081     | 41445      | Davenport University                                                          |
| 26161     | 41446      | Eastern Michigan University                                                   |
| 26107     | 41447      | Ferris State University                                                       |
| 26061     | 41448      | Finlandia University                                                          |
| 26149     | 41449      | Glen Oaks Community College                                                   |
| 26081     | 41450      | Grand Rapids Community College                                                |
| 26139     | 41451      | Grand Valley State University                                                 |
| 26045     | 41452      | Great Lakes Christian College                                                 |
| 26163     | 41453      | Henry Ford College                                                            |
| 26059     | 41454      | Hillsdale College                                                             |
| 26139     | 41455      | Hope College                                                                  |
| 26075     | 41456      | Jackson College                                                               |
| 26077     | 41457      | Kalamazoo College                                                             |
| 26049     | 41458      | Kettering University                                                          |
| 26081     | 41459      | Kuyper College                                                                |
| 26021     | 41460      | Lake Michigan College                                                         |
| 26033     | 41461      | Lake Superior State University                                                |
| 26125     | 41462      | Lawrence Technological University                                             |
| 26163     | 41463      | Madonna University                                                            |
| 26065     | 41464      | Michigan State University                                                     |
| 26061     | 41465      | Michigan Technological University                                             |
| 26035     | 41466      | Mid Michigan College                                                          |
| 26049     | 41467      | Mott Community College                                                        |
| 26103     | 41468      | Northern Michigan University                                                  |
| 26055     | 41469      | Northwestern Michigan College                                                 |
| 26111     | 41470      | Northwood University                                                          |
| 26125     | 41471      | Oakland University                                                            |
| 26045     | 41472      | Olivet College                                                                |
| 26125     | 41473      | Rochester University                                                          |
| 26017     | 41474      | Saginaw Valley State University                                               |
| 26163     | 41475      | Schoolcraft College                                                           |
| 26091     | 41476      | Siena Heights University                                                      |
| 26075     | 41477      | Spring Arbor University                                                       |
| 26163     | 41478      | University of Detroit Mercy                                                   |
| 26161     | 41479      | University of Michigan                                                        |
| 26163     | 41480      | University of Michigan-Dearborn                                               |
| 26049     | 41481      | University of Michigan-Flint                                                  |
| 26161     | 41482      | Washtenaw Community College                                                   |
| 26163     | 41483      | Wayne State University                                                        |
| 26077     | 41484      | Western Michigan University                                                   |
| 27041     | 41485      | Alexandria Technical & Community College                                      |
| 27003     | 41486      | Anoka Technical College                                                       |
| 27003     | 41487      | Anoka-Ramsey Community College                                                |
| 27053     | 41488      | Augsburg University                                                           |
| 27007     | 41489      | Bemidji State University                                                      |
| 27013     | 41490      | Bethany Lutheran College                                                      |
| 27123     | 41491      | Bethel University                                                             |
| 27131     | 41492      | Carleton College                                                              |
| 27035     | 41493      | Central Lakes College-Brainerd                                                |
| 27159     | 41494      | Central Lakes College-Staples                                                 |
| 27123     | 41495      | Century College                                                               |
| 27145     | 41496      | College of Saint Benedict                                                     |
| 27027     | 41497      | Concordia College at Moorhead                                                 |
| 27123     | 41498      | Concordia University, St. Paul                                                |
| 27053     | 41499      | Crown College                                                                 |
| 27037     | 41500      | Dakota County Technical College                                               |
| 27017     | 41501      | Fond du Lac Tribal and Community College                                      |
| 27103     | 41502      | Gustavus Adolphus College                                                     |
| 27123     | 41503      | Hamline University                                                            |
| 27053     | 41504      | Hennepin Technical College                                                    |
| 27137     | 41505      | Hibbing Community College                                                     |
| 27037     | 41506      | Inver Hills Community College                                                 |
